,date,weekday,day_x,hour,time,month,rides,holiday,datetime,year,is_holiday,is_weekend
12324,2020-06-16,Tuesday,16,11,11:00:00,6,0,no festivo,2020-06-16 11:00:00,2020,0,0
12325,2020-06-16,Tuesday,16,12,12:00:00,6,0,no festivo,2020-06-16 12:00:00,2020,0,0
12326,2020-06-16,Tuesday,16,13,13:00:00,6,0,no festivo,2020-06-16 13:00:00,2020,0,0
12327,2020-06-16,Tuesday,16,14,14:00:00,6,0,no festivo,2020-06-16 14:00:00,2020,0,0
12328,2020-06-16,Tuesday,16,15,15:00:00,6,0,no festivo,2020-06-16 15:00:00,2020,0,0
12329,2020-06-16,Tuesday,16,16,16:00:00,6,0,no festivo,2020-06-16 16:00:00,2020,0,0
12330,2020-06-16,Tuesday,16,17,17:00:00,6,0,no festivo,2020-06-16 17:00:00,2020,0,0
12331,2020-06-16,Tuesday,16,18,18:00:00,6,0,no festivo,2020-06-16 18:00:00,2020,0,0
12332,2020-06-16,Tuesday,16,19,19:00:00,6,0,no festivo,2020-06-16 19:00:00,2020,0,0
12333,2020-06-16,Tuesday,16,20,20:00:00,6,0,no festivo,2020-06-16 20:00:00,2020,0,0
12334,2020-06-16,Tuesday,16,21,21:00:00,6,0,no festivo,2020-06-16 21:00:00,2020,0,0
12335,2020-06-16,Tuesday,16,22,22:00:00,6,0,no festivo,2020-06-16 22:00:00,2020,0,0
12336,2020-06-16,Tuesday,16,23,23:00:00,6,0,no festivo,2020-06-16 23:00:00,2020,0,0
12337,2020-06-17,Wednesday,17,0,00:00:00,6,0,no festivo,2020-06-17 00:00:00,2020,0,0
12338,2020-06-17,Wednesday,17,1,01:00:00,6,0,no festivo,2020-06-17 01:00:00,2020,0,0
12339,2020-06-17,Wednesday,17,2,02:00:00,6,0,no festivo,2020-06-17 02:00:00,2020,0,0
12340,2020-06-17,Wednesday,17,3,03:00:00,6,0,no festivo,2020-06-17 03:00:00,2020,0,0
12341,2020-06-17,Wednesday,17,4,04:00:00,6,0,no festivo,2020-06-17 04:00:00,2020,0,0
12342,2020-06-17,Wednesday,17,5,05:00:00,6,0,no festivo,2020-06-17 05:00:00,2020,0,0
12343,2020-06-17,Wednesday,17,6,06:00:00,6,0,no festivo,2020-06-17 06:00:00,2020,0,0
12344,2020-06-17,Wednesday,17,7,07:00:00,6,0,no festivo,2020-06-17 07:00:00,2020,0,0
12345,2020-06-17,Wednesday,17,8,08:00:00,6,0,no festivo,2020-06-17 08:00:00,2020,0,0
12346,2020-06-17,Wednesday,17,9,09:00:00,6,0,no festivo,2020-06-17 09:00:00,2020,0,0
12347,2020-06-17,Wednesday,17,10,10:00:00,6,0,no festivo,2020-06-17 10:00:00,2020,0,0
12348,2020-06-17,Wednesday,17,11,11:00:00,6,0,no festivo,2020-06-17 11:00:00,2020,0,0
12349,2020-06-17,Wednesday,17,12,12:00:00,6,0,no festivo,2020-06-17 12:00:00,2020,0,0
12350,2020-06-17,Wednesday,17,13,13:00:00,6,0,no festivo,2020-06-17 13:00:00,2020,0,0
12351,2020-06-17,Wednesday,17,14,14:00:00,6,0,no festivo,2020-06-17 14:00:00,2020,0,0
12352,2020-06-17,Wednesday,17,15,15:00:00,6,0,no festivo,2020-06-17 15:00:00,2020,0,0
12353,2020-06-17,Wednesday,17,16,16:00:00,6,0,no festivo,2020-06-17 16:00:00,2020,0,0
12354,2020-06-17,Wednesday,17,17,17:00:00,6,0,no festivo,2020-06-17 17:00:00,2020,0,0
12355,2020-06-17,Wednesday,17,18,18:00:00,6,0,no festivo,2020-06-17 18:00:00,2020,0,0
12356,2020-06-17,Wednesday,17,19,19:00:00,6,0,no festivo,2020-06-17 19:00:00,2020,0,0
12357,2020-06-17,Wednesday,17,20,20:00:00,6,0,no festivo,2020-06-17 20:00:00,2020,0,0
12358,2020-06-17,Wednesday,17,21,21:00:00,6,0,no festivo,2020-06-17 21:00:00,2020,0,0
12359,2020-06-17,Wednesday,17,22,22:00:00,6,0,no festivo,2020-06-17 22:00:00,2020,0,0
12360,2020-06-17,Wednesday,17,23,23:00:00,6,0,no festivo,2020-06-17 23:00:00,2020,0,0
12361,2020-06-18,Thursday,18,0,00:00:00,6,0,no festivo,2020-06-18 00:00:00,2020,0,0
12362,2020-06-18,Thursday,18,1,01:00:00,6,0,no festivo,2020-06-18 01:00:00,2020,0,0
12363,2020-06-18,Thursday,18,2,02:00:00,6,0,no festivo,2020-06-18 02:00:00,2020,0,0
12364,2020-06-18,Thursday,18,3,03:00:00,6,0,no festivo,2020-06-18 03:00:00,2020,0,0
12365,2020-06-18,Thursday,18,4,04:00:00,6,0,no festivo,2020-06-18 04:00:00,2020,0,0
12366,2020-06-18,Thursday,18,5,05:00:00,6,0,no festivo,2020-06-18 05:00:00,2020,0,0
12367,2020-06-18,Thursday,18,6,06:00:00,6,0,no festivo,2020-06-18 06:00:00,2020,0,0
12368,2020-06-18,Thursday,18,7,07:00:00,6,0,no festivo,2020-06-18 07:00:00,2020,0,0
12369,2020-06-18,Thursday,18,8,08:00:00,6,0,no festivo,2020-06-18 08:00:00,2020,0,0
12370,2020-06-18,Thursday,18,9,09:00:00,6,0,no festivo,2020-06-18 09:00:00,2020,0,0
12371,2020-06-18,Thursday,18,10,10:00:00,6,0,no festivo,2020-06-18 10:00:00,2020,0,0
12372,2020-06-18,Thursday,18,11,11:00:00,6,0,no festivo,2020-06-18 11:00:00,2020,0,0
12373,2020-06-18,Thursday,18,12,12:00:00,6,0,no festivo,2020-06-18 12:00:00,2020,0,0
12374,2020-06-18,Thursday,18,13,13:00:00,6,0,no festivo,2020-06-18 13:00:00,2020,0,0
12375,2020-06-18,Thursday,18,14,14:00:00,6,0,no festivo,2020-06-18 14:00:00,2020,0,0
12376,2020-06-18,Thursday,18,15,15:00:00,6,0,no festivo,2020-06-18 15:00:00,2020,0,0
12377,2020-06-18,Thursday,18,16,16:00:00,6,0,no festivo,2020-06-18 16:00:00,2020,0,0
12378,2020-06-18,Thursday,18,17,17:00:00,6,0,no festivo,2020-06-18 17:00:00,2020,0,0
12379,2020-06-18,Thursday,18,18,18:00:00,6,0,no festivo,2020-06-18 18:00:00,2020,0,0
12380,2020-06-18,Thursday,18,19,19:00:00,6,0,no festivo,2020-06-18 19:00:00,2020,0,0
12381,2020-06-18,Thursday,18,20,20:00:00,6,0,no festivo,2020-06-18 20:00:00,2020,0,0
12382,2020-06-18,Thursday,18,21,21:00:00,6,0,no festivo,2020-06-18 21:00:00,2020,0,0
12383,2020-06-18,Thursday,18,22,22:00:00,6,0,no festivo,2020-06-18 22:00:00,2020,0,0
12384,2020-06-18,Thursday,18,23,23:00:00,6,0,no festivo,2020-06-18 23:00:00,2020,0,0
12385,2020-06-19,Friday,19,0,00:00:00,6,0,no festivo,2020-06-19 00:00:00,2020,0,0
12386,2020-06-19,Friday,19,1,01:00:00,6,0,no festivo,2020-06-19 01:00:00,2020,0,0
12387,2020-06-19,Friday,19,2,02:00:00,6,0,no festivo,2020-06-19 02:00:00,2020,0,0
12388,2020-06-19,Friday,19,3,03:00:00,6,0,no festivo,2020-06-19 03:00:00,2020,0,0
12389,2020-06-19,Friday,19,4,04:00:00,6,0,no festivo,2020-06-19 04:00:00,2020,0,0
12390,2020-06-19,Friday,19,5,05:00:00,6,0,no festivo,2020-06-19 05:00:00,2020,0,0
12391,2020-06-19,Friday,19,6,06:00:00,6,0,no festivo,2020-06-19 06:00:00,2020,0,0
12392,2020-06-19,Friday,19,7,07:00:00,6,0,no festivo,2020-06-19 07:00:00,2020,0,0
12393,2020-06-19,Friday,19,8,08:00:00,6,0,no festivo,2020-06-19 08:00:00,2020,0,0
12394,2020-06-19,Friday,19,9,09:00:00,6,0,no festivo,2020-06-19 09:00:00,2020,0,0
12395,2020-06-19,Friday,19,10,10:00:00,6,0,no festivo,2020-06-19 10:00:00,2020,0,0
12396,2020-06-19,Friday,19,11,11:00:00,6,0,no festivo,2020-06-19 11:00:00,2020,0,0
12397,2020-06-19,Friday,19,12,12:00:00,6,0,no festivo,2020-06-19 12:00:00,2020,0,0
12398,2020-06-19,Friday,19,13,13:00:00,6,0,no festivo,2020-06-19 13:00:00,2020,0,0
12399,2020-06-19,Friday,19,14,14:00:00,6,0,no festivo,2020-06-19 14:00:00,2020,0,0
12400,2020-06-19,Friday,19,15,15:00:00,6,0,no festivo,2020-06-19 15:00:00,2020,0,0
12401,2020-06-19,Friday,19,16,16:00:00,6,0,no festivo,2020-06-19 16:00:00,2020,0,0
12402,2020-06-19,Friday,19,17,17:00:00,6,0,no festivo,2020-06-19 17:00:00,2020,0,0
12403,2020-06-19,Friday,19,18,18:00:00,6,0,no festivo,2020-06-19 18:00:00,2020,0,0
12404,2020-06-19,Friday,19,19,19:00:00,6,0,no festivo,2020-06-19 19:00:00,2020,0,0
12405,2020-06-19,Friday,19,20,20:00:00,6,0,no festivo,2020-06-19 20:00:00,2020,0,0
12406,2020-06-19,Friday,19,21,21:00:00,6,0,no festivo,2020-06-19 21:00:00,2020,0,0
12407,2020-06-19,Friday,19,22,22:00:00,6,0,no festivo,2020-06-19 22:00:00,2020,0,0
12408,2020-06-19,Friday,19,23,23:00:00,6,0,no festivo,2020-06-19 23:00:00,2020,0,0
12409,2020-06-20,Saturday,20,0,00:00:00,6,0,no festivo,2020-06-20 00:00:00,2020,0,1
12410,2020-06-20,Saturday,20,1,01:00:00,6,0,no festivo,2020-06-20 01:00:00,2020,0,1
12411,2020-06-20,Saturday,20,2,02:00:00,6,0,no festivo,2020-06-20 02:00:00,2020,0,1
12412,2020-06-20,Saturday,20,3,03:00:00,6,0,no festivo,2020-06-20 03:00:00,2020,0,1
12413,2020-06-20,Saturday,20,4,04:00:00,6,0,no festivo,2020-06-20 04:00:00,2020,0,1
12414,2020-06-20,Saturday,20,5,05:00:00,6,0,no festivo,2020-06-20 05:00:00,2020,0,1
12415,2020-06-20,Saturday,20,6,06:00:00,6,0,no festivo,2020-06-20 06:00:00,2020,0,1
12416,2020-06-20,Saturday,20,7,07:00:00,6,0,no festivo,2020-06-20 07:00:00,2020,0,1
12417,2020-06-20,Saturday,20,8,08:00:00,6,0,no festivo,2020-06-20 08:00:00,2020,0,1
12418,2020-06-20,Saturday,20,9,09:00:00,6,0,no festivo,2020-06-20 09:00:00,2020,0,1
12419,2020-06-20,Saturday,20,10,10:00:00,6,0,no festivo,2020-06-20 10:00:00,2020,0,1
12420,2020-06-20,Saturday,20,11,11:00:00,6,0,no festivo,2020-06-20 11:00:00,2020,0,1
12421,2020-06-20,Saturday,20,12,12:00:00,6,0,no festivo,2020-06-20 12:00:00,2020,0,1
12422,2020-06-20,Saturday,20,13,13:00:00,6,0,no festivo,2020-06-20 13:00:00,2020,0,1
12423,2020-06-20,Saturday,20,14,14:00:00,6,0,no festivo,2020-06-20 14:00:00,2020,0,1
12424,2020-06-20,Saturday,20,15,15:00:00,6,0,no festivo,2020-06-20 15:00:00,2020,0,1
12425,2020-06-20,Saturday,20,16,16:00:00,6,0,no festivo,2020-06-20 16:00:00,2020,0,1
12426,2020-06-20,Saturday,20,17,17:00:00,6,0,no festivo,2020-06-20 17:00:00,2020,0,1
12427,2020-06-20,Saturday,20,18,18:00:00,6,0,no festivo,2020-06-20 18:00:00,2020,0,1
12428,2020-06-20,Saturday,20,19,19:00:00,6,0,no festivo,2020-06-20 19:00:00,2020,0,1
12429,2020-06-20,Saturday,20,20,20:00:00,6,0,no festivo,2020-06-20 20:00:00,2020,0,1
12430,2020-06-20,Saturday,20,21,21:00:00,6,0,no festivo,2020-06-20 21:00:00,2020,0,1
12431,2020-06-20,Saturday,20,22,22:00:00,6,0,no festivo,2020-06-20 22:00:00,2020,0,1
12432,2020-06-20,Saturday,20,23,23:00:00,6,0,no festivo,2020-06-20 23:00:00,2020,0,1
12433,2020-06-21,Sunday,21,0,00:00:00,6,0,no festivo,2020-06-21 00:00:00,2020,0,1
12434,2020-06-21,Sunday,21,1,01:00:00,6,0,no festivo,2020-06-21 01:00:00,2020,0,1
12435,2020-06-21,Sunday,21,2,02:00:00,6,0,no festivo,2020-06-21 02:00:00,2020,0,1
12436,2020-06-21,Sunday,21,3,03:00:00,6,0,no festivo,2020-06-21 03:00:00,2020,0,1
12437,2020-06-21,Sunday,21,4,04:00:00,6,0,no festivo,2020-06-21 04:00:00,2020,0,1
12438,2020-06-21,Sunday,21,5,05:00:00,6,0,no festivo,2020-06-21 05:00:00,2020,0,1
12439,2020-06-21,Sunday,21,6,06:00:00,6,0,no festivo,2020-06-21 06:00:00,2020,0,1
12440,2020-06-21,Sunday,21,7,07:00:00,6,0,no festivo,2020-06-21 07:00:00,2020,0,1
12441,2020-06-21,Sunday,21,8,08:00:00,6,0,no festivo,2020-06-21 08:00:00,2020,0,1
12442,2020-06-21,Sunday,21,9,09:00:00,6,0,no festivo,2020-06-21 09:00:00,2020,0,1
12443,2020-06-21,Sunday,21,10,10:00:00,6,0,no festivo,2020-06-21 10:00:00,2020,0,1
12444,2020-06-21,Sunday,21,11,11:00:00,6,0,no festivo,2020-06-21 11:00:00,2020,0,1
12445,2020-06-21,Sunday,21,12,12:00:00,6,0,no festivo,2020-06-21 12:00:00,2020,0,1
12446,2020-06-21,Sunday,21,13,13:00:00,6,0,no festivo,2020-06-21 13:00:00,2020,0,1
12447,2020-06-21,Sunday,21,14,14:00:00,6,0,no festivo,2020-06-21 14:00:00,2020,0,1
12448,2020-06-21,Sunday,21,15,15:00:00,6,0,no festivo,2020-06-21 15:00:00,2020,0,1
12449,2020-06-21,Sunday,21,16,16:00:00,6,0,no festivo,2020-06-21 16:00:00,2020,0,1
12450,2020-06-21,Sunday,21,17,17:00:00,6,0,no festivo,2020-06-21 17:00:00,2020,0,1
12451,2020-06-21,Sunday,21,18,18:00:00,6,0,no festivo,2020-06-21 18:00:00,2020,0,1
12452,2020-06-21,Sunday,21,19,19:00:00,6,0,no festivo,2020-06-21 19:00:00,2020,0,1
12453,2020-06-21,Sunday,21,20,20:00:00,6,0,no festivo,2020-06-21 20:00:00,2020,0,1
12454,2020-06-21,Sunday,21,21,21:00:00,6,0,no festivo,2020-06-21 21:00:00,2020,0,1
12455,2020-06-21,Sunday,21,22,22:00:00,6,0,no festivo,2020-06-21 22:00:00,2020,0,1
12456,2020-06-21,Sunday,21,23,23:00:00,6,0,no festivo,2020-06-21 23:00:00,2020,0,1
12457,2020-06-22,Monday,22,0,00:00:00,6,0,no festivo,2020-06-22 00:00:00,2020,0,0
12458,2020-06-22,Monday,22,1,01:00:00,6,0,no festivo,2020-06-22 01:00:00,2020,0,0
12459,2020-06-22,Monday,22,2,02:00:00,6,0,no festivo,2020-06-22 02:00:00,2020,0,0
12460,2020-06-22,Monday,22,3,03:00:00,6,0,no festivo,2020-06-22 03:00:00,2020,0,0
12461,2020-06-22,Monday,22,4,04:00:00,6,0,no festivo,2020-06-22 04:00:00,2020,0,0
12462,2020-06-22,Monday,22,5,05:00:00,6,0,no festivo,2020-06-22 05:00:00,2020,0,0
12463,2020-06-22,Monday,22,6,06:00:00,6,0,no festivo,2020-06-22 06:00:00,2020,0,0
12464,2020-06-22,Monday,22,7,07:00:00,6,0,no festivo,2020-06-22 07:00:00,2020,0,0
12465,2020-06-22,Monday,22,8,08:00:00,6,0,no festivo,2020-06-22 08:00:00,2020,0,0
12466,2020-06-22,Monday,22,9,09:00:00,6,0,no festivo,2020-06-22 09:00:00,2020,0,0
12467,2020-06-22,Monday,22,10,10:00:00,6,0,no festivo,2020-06-22 10:00:00,2020,0,0
12468,2020-06-22,Monday,22,11,11:00:00,6,0,no festivo,2020-06-22 11:00:00,2020,0,0
12469,2020-06-22,Monday,22,12,12:00:00,6,0,no festivo,2020-06-22 12:00:00,2020,0,0
12470,2020-06-22,Monday,22,13,13:00:00,6,0,no festivo,2020-06-22 13:00:00,2020,0,0
12471,2020-06-22,Monday,22,14,14:00:00,6,0,no festivo,2020-06-22 14:00:00,2020,0,0
12472,2020-06-22,Monday,22,15,15:00:00,6,0,no festivo,2020-06-22 15:00:00,2020,0,0
12473,2020-06-22,Monday,22,16,16:00:00,6,0,no festivo,2020-06-22 16:00:00,2020,0,0
12474,2020-06-22,Monday,22,17,17:00:00,6,0,no festivo,2020-06-22 17:00:00,2020,0,0
12475,2020-06-22,Monday,22,18,18:00:00,6,0,no festivo,2020-06-22 18:00:00,2020,0,0
12476,2020-06-22,Monday,22,19,19:00:00,6,0,no festivo,2020-06-22 19:00:00,2020,0,0
12477,2020-06-22,Monday,22,20,20:00:00,6,0,no festivo,2020-06-22 20:00:00,2020,0,0
12478,2020-06-22,Monday,22,21,21:00:00,6,0,no festivo,2020-06-22 21:00:00,2020,0,0
12479,2020-06-22,Monday,22,22,22:00:00,6,0,no festivo,2020-06-22 22:00:00,2020,0,0
12480,2020-06-22,Monday,22,23,23:00:00,6,0,no festivo,2020-06-22 23:00:00,2020,0,0
12481,2020-06-23,Tuesday,23,0,00:00:00,6,0,no festivo,2020-06-23 00:00:00,2020,0,0
12482,2020-06-23,Tuesday,23,1,01:00:00,6,0,no festivo,2020-06-23 01:00:00,2020,0,0
12483,2020-06-23,Tuesday,23,2,02:00:00,6,0,no festivo,2020-06-23 02:00:00,2020,0,0
12484,2020-06-23,Tuesday,23,3,03:00:00,6,0,no festivo,2020-06-23 03:00:00,2020,0,0
12485,2020-06-23,Tuesday,23,4,04:00:00,6,0,no festivo,2020-06-23 04:00:00,2020,0,0
12486,2020-06-23,Tuesday,23,5,05:00:00,6,0,no festivo,2020-06-23 05:00:00,2020,0,0
12487,2020-06-23,Tuesday,23,6,06:00:00,6,0,no festivo,2020-06-23 06:00:00,2020,0,0
12488,2020-06-23,Tuesday,23,7,07:00:00,6,0,no festivo,2020-06-23 07:00:00,2020,0,0
12489,2020-06-23,Tuesday,23,8,08:00:00,6,0,no festivo,2020-06-23 08:00:00,2020,0,0
12490,2020-06-23,Tuesday,23,9,09:00:00,6,0,no festivo,2020-06-23 09:00:00,2020,0,0
12491,2020-06-23,Tuesday,23,10,10:00:00,6,0,no festivo,2020-06-23 10:00:00,2020,0,0
12492,2020-06-23,Tuesday,23,11,11:00:00,6,0,no festivo,2020-06-23 11:00:00,2020,0,0
12493,2020-06-23,Tuesday,23,12,12:00:00,6,0,no festivo,2020-06-23 12:00:00,2020,0,0
12494,2020-06-23,Tuesday,23,13,13:00:00,6,0,no festivo,2020-06-23 13:00:00,2020,0,0
12495,2020-06-23,Tuesday,23,14,14:00:00,6,0,no festivo,2020-06-23 14:00:00,2020,0,0
12496,2020-06-23,Tuesday,23,15,15:00:00,6,0,no festivo,2020-06-23 15:00:00,2020,0,0
12497,2020-06-23,Tuesday,23,16,16:00:00,6,0,no festivo,2020-06-23 16:00:00,2020,0,0
12498,2020-06-23,Tuesday,23,17,17:00:00,6,0,no festivo,2020-06-23 17:00:00,2020,0,0
12499,2020-06-23,Tuesday,23,18,18:00:00,6,0,no festivo,2020-06-23 18:00:00,2020,0,0
12500,2020-06-23,Tuesday,23,19,19:00:00,6,0,no festivo,2020-06-23 19:00:00,2020,0,0
12501,2020-06-23,Tuesday,23,20,20:00:00,6,0,no festivo,2020-06-23 20:00:00,2020,0,0
12502,2020-06-23,Tuesday,23,21,21:00:00,6,0,no festivo,2020-06-23 21:00:00,2020,0,0
12503,2020-06-23,Tuesday,23,22,22:00:00,6,0,no festivo,2020-06-23 22:00:00,2020,0,0
12504,2020-06-23,Tuesday,23,23,23:00:00,6,0,no festivo,2020-06-23 23:00:00,2020,0,0
12505,2020-06-24,Wednesday,24,0,00:00:00,6,0,no festivo,2020-06-24 00:00:00,2020,0,0
12506,2020-06-24,Wednesday,24,1,01:00:00,6,0,no festivo,2020-06-24 01:00:00,2020,0,0
12507,2020-06-24,Wednesday,24,2,02:00:00,6,0,no festivo,2020-06-24 02:00:00,2020,0,0
12508,2020-06-24,Wednesday,24,3,03:00:00,6,0,no festivo,2020-06-24 03:00:00,2020,0,0
12509,2020-06-24,Wednesday,24,4,04:00:00,6,0,no festivo,2020-06-24 04:00:00,2020,0,0
12510,2020-06-24,Wednesday,24,5,05:00:00,6,0,no festivo,2020-06-24 05:00:00,2020,0,0
12511,2020-06-24,Wednesday,24,6,06:00:00,6,0,no festivo,2020-06-24 06:00:00,2020,0,0
12512,2020-06-24,Wednesday,24,7,07:00:00,6,0,no festivo,2020-06-24 07:00:00,2020,0,0
12513,2020-06-24,Wednesday,24,8,08:00:00,6,0,no festivo,2020-06-24 08:00:00,2020,0,0
12514,2020-06-24,Wednesday,24,9,09:00:00,6,0,no festivo,2020-06-24 09:00:00,2020,0,0
12515,2020-06-24,Wednesday,24,10,10:00:00,6,0,no festivo,2020-06-24 10:00:00,2020,0,0
12516,2020-06-24,Wednesday,24,11,11:00:00,6,0,no festivo,2020-06-24 11:00:00,2020,0,0
12517,2020-06-24,Wednesday,24,12,12:00:00,6,0,no festivo,2020-06-24 12:00:00,2020,0,0
12518,2020-06-24,Wednesday,24,13,13:00:00,6,0,no festivo,2020-06-24 13:00:00,2020,0,0
12519,2020-06-24,Wednesday,24,14,14:00:00,6,0,no festivo,2020-06-24 14:00:00,2020,0,0
12520,2020-06-24,Wednesday,24,15,15:00:00,6,0,no festivo,2020-06-24 15:00:00,2020,0,0
12521,2020-06-24,Wednesday,24,16,16:00:00,6,0,no festivo,2020-06-24 16:00:00,2020,0,0
12522,2020-06-24,Wednesday,24,17,17:00:00,6,0,no festivo,2020-06-24 17:00:00,2020,0,0
12523,2020-06-24,Wednesday,24,18,18:00:00,6,0,no festivo,2020-06-24 18:00:00,2020,0,0
12524,2020-06-24,Wednesday,24,19,19:00:00,6,0,no festivo,2020-06-24 19:00:00,2020,0,0
12525,2020-06-24,Wednesday,24,20,20:00:00,6,0,no festivo,2020-06-24 20:00:00,2020,0,0
12526,2020-06-24,Wednesday,24,21,21:00:00,6,0,no festivo,2020-06-24 21:00:00,2020,0,0
12527,2020-06-24,Wednesday,24,22,22:00:00,6,0,no festivo,2020-06-24 22:00:00,2020,0,0
12528,2020-06-24,Wednesday,24,23,23:00:00,6,0,no festivo,2020-06-24 23:00:00,2020,0,0
12529,2020-06-25,Thursday,25,0,00:00:00,6,0,no festivo,2020-06-25 00:00:00,2020,0,0
12530,2020-06-25,Thursday,25,1,01:00:00,6,0,no festivo,2020-06-25 01:00:00,2020,0,0
12531,2020-06-25,Thursday,25,2,02:00:00,6,0,no festivo,2020-06-25 02:00:00,2020,0,0
12532,2020-06-25,Thursday,25,3,03:00:00,6,0,no festivo,2020-06-25 03:00:00,2020,0,0
12533,2020-06-25,Thursday,25,4,04:00:00,6,0,no festivo,2020-06-25 04:00:00,2020,0,0
12534,2020-06-25,Thursday,25,5,05:00:00,6,0,no festivo,2020-06-25 05:00:00,2020,0,0
12535,2020-06-25,Thursday,25,6,06:00:00,6,0,no festivo,2020-06-25 06:00:00,2020,0,0
12536,2020-06-25,Thursday,25,7,07:00:00,6,0,no festivo,2020-06-25 07:00:00,2020,0,0
12537,2020-06-25,Thursday,25,8,08:00:00,6,0,no festivo,2020-06-25 08:00:00,2020,0,0
12538,2020-06-25,Thursday,25,9,09:00:00,6,0,no festivo,2020-06-25 09:00:00,2020,0,0
12539,2020-06-25,Thursday,25,10,10:00:00,6,0,no festivo,2020-06-25 10:00:00,2020,0,0
12540,2020-06-25,Thursday,25,11,11:00:00,6,0,no festivo,2020-06-25 11:00:00,2020,0,0
12541,2020-06-25,Thursday,25,12,12:00:00,6,0,no festivo,2020-06-25 12:00:00,2020,0,0
12542,2020-06-25,Thursday,25,13,13:00:00,6,0,no festivo,2020-06-25 13:00:00,2020,0,0
12543,2020-06-25,Thursday,25,14,14:00:00,6,0,no festivo,2020-06-25 14:00:00,2020,0,0
12544,2020-06-25,Thursday,25,15,15:00:00,6,0,no festivo,2020-06-25 15:00:00,2020,0,0
12545,2020-06-25,Thursday,25,16,16:00:00,6,0,no festivo,2020-06-25 16:00:00,2020,0,0
12546,2020-06-25,Thursday,25,17,17:00:00,6,0,no festivo,2020-06-25 17:00:00,2020,0,0
12547,2020-06-25,Thursday,25,18,18:00:00,6,0,no festivo,2020-06-25 18:00:00,2020,0,0
12548,2020-06-25,Thursday,25,19,19:00:00,6,0,no festivo,2020-06-25 19:00:00,2020,0,0
12549,2020-06-25,Thursday,25,20,20:00:00,6,0,no festivo,2020-06-25 20:00:00,2020,0,0
12550,2020-06-25,Thursday,25,21,21:00:00,6,0,no festivo,2020-06-25 21:00:00,2020,0,0
12551,2020-06-25,Thursday,25,22,22:00:00,6,0,no festivo,2020-06-25 22:00:00,2020,0,0
12552,2020-06-25,Thursday,25,23,23:00:00,6,0,no festivo,2020-06-25 23:00:00,2020,0,0
12553,2020-06-26,Friday,26,0,00:00:00,6,0,no festivo,2020-06-26 00:00:00,2020,0,0
12554,2020-06-26,Friday,26,1,01:00:00,6,0,no festivo,2020-06-26 01:00:00,2020,0,0
12555,2020-06-26,Friday,26,2,02:00:00,6,0,no festivo,2020-06-26 02:00:00,2020,0,0
12556,2020-06-26,Friday,26,3,03:00:00,6,0,no festivo,2020-06-26 03:00:00,2020,0,0
12557,2020-06-26,Friday,26,4,04:00:00,6,0,no festivo,2020-06-26 04:00:00,2020,0,0
12558,2020-06-26,Friday,26,5,05:00:00,6,0,no festivo,2020-06-26 05:00:00,2020,0,0
12559,2020-06-26,Friday,26,6,06:00:00,6,0,no festivo,2020-06-26 06:00:00,2020,0,0
12560,2020-06-26,Friday,26,7,07:00:00,6,0,no festivo,2020-06-26 07:00:00,2020,0,0
12561,2020-06-26,Friday,26,8,08:00:00,6,0,no festivo,2020-06-26 08:00:00,2020,0,0
12562,2020-06-26,Friday,26,9,09:00:00,6,0,no festivo,2020-06-26 09:00:00,2020,0,0
12563,2020-06-26,Friday,26,10,10:00:00,6,0,no festivo,2020-06-26 10:00:00,2020,0,0
12564,2020-06-26,Friday,26,11,11:00:00,6,0,no festivo,2020-06-26 11:00:00,2020,0,0
12565,2020-06-26,Friday,26,12,12:00:00,6,0,no festivo,2020-06-26 12:00:00,2020,0,0
12566,2020-06-26,Friday,26,13,13:00:00,6,0,no festivo,2020-06-26 13:00:00,2020,0,0
12567,2020-06-26,Friday,26,14,14:00:00,6,0,no festivo,2020-06-26 14:00:00,2020,0,0
12568,2020-06-26,Friday,26,15,15:00:00,6,0,no festivo,2020-06-26 15:00:00,2020,0,0
12569,2020-06-26,Friday,26,16,16:00:00,6,0,no festivo,2020-06-26 16:00:00,2020,0,0
12570,2020-06-26,Friday,26,17,17:00:00,6,0,no festivo,2020-06-26 17:00:00,2020,0,0
12571,2020-06-26,Friday,26,18,18:00:00,6,0,no festivo,2020-06-26 18:00:00,2020,0,0
12572,2020-06-26,Friday,26,19,19:00:00,6,0,no festivo,2020-06-26 19:00:00,2020,0,0
12573,2020-06-26,Friday,26,20,20:00:00,6,0,no festivo,2020-06-26 20:00:00,2020,0,0
12574,2020-06-26,Friday,26,21,21:00:00,6,0,no festivo,2020-06-26 21:00:00,2020,0,0
12575,2020-06-26,Friday,26,22,22:00:00,6,0,no festivo,2020-06-26 22:00:00,2020,0,0
12576,2020-06-26,Friday,26,23,23:00:00,6,0,no festivo,2020-06-26 23:00:00,2020,0,0
12577,2020-06-27,Saturday,27,0,00:00:00,6,0,no festivo,2020-06-27 00:00:00,2020,0,1
12578,2020-06-27,Saturday,27,1,01:00:00,6,0,no festivo,2020-06-27 01:00:00,2020,0,1
12579,2020-06-27,Saturday,27,2,02:00:00,6,0,no festivo,2020-06-27 02:00:00,2020,0,1
12580,2020-06-27,Saturday,27,3,03:00:00,6,0,no festivo,2020-06-27 03:00:00,2020,0,1
12581,2020-06-27,Saturday,27,4,04:00:00,6,0,no festivo,2020-06-27 04:00:00,2020,0,1
